,birthday,annualpay,gender,education_type,wanted_annualpay,sort,annualpay
40296,46.0,600.0,0.0,4.0,650.0,7.0,600.0
40297,42.0,350.0,1.0,4.0,400.0,7.0,300.0
40298,46.0,200.0,1.0,3.0,300.0,7.0,200.0
40299,40.0,200.0,1.0,2.0,250.0,7.0,200.0
40300,49.0,250.0,0.0,3.0,250.0,7.0,200.0
40301,32.0,400.0,0.0,6.0,500.0,7.0,450.0
40302,45.0,400.0,1.0,6.0,350.0,7.0,300.0
40303,35.0,450.0,0.0,6.0,450.0,7.0,400.0
40304,23.0,250.0,1.0,6.0,300.0,7.0,200.0
40305,57.0,500.0,0.0,6.0,500.0,7.0,500.0
40306,24.0,200.0,1.0,2.0,350.0,7.0,200.0
40307,41.0,400.0,1.0,3.0,200.0,7.0,200.0
40308,37.0,400.0,0.0,2.0,500.0,7.0,400.0
40309,44.0,300.0,0.0,2.0,650.0,7.0,600.0
40310,48.0,1000.0,0.0,7.0,900.0,7.0,800.0
40311,23.0,200.0,1.0,6.0,250.0,7.0,200.0
40312,29.0,450.0,0.0,7.0,400.0,7.0,300.0
40313,23.0,250.0,1.0,3.0,300.0,7.0,200.0
40314,26.0,200.0,1.0,2.0,200.0,7.0,200.0
40315,40.0,300.0,0.0,6.0,350.0,7.0,300.0
40316,37.0,300.0,0.0,6.0,300.0,7.0,250.0
40317,30.0,200.0,1.0,6.0,250.0,7.0,200.0
40318,26.0,200.0,0.0,2.0,350.0,7.0,300.0
40319,43.0,300.0,0.0,2.0,350.0,7.0,350.0
40320,44.0,400.0,0.0,4.0,450.0,7.0,400.0
40321,43.0,300.0,0.0,2.0,350.0,7.0,350.0
40322,42.0,200.0,1.0,3.0,300.0,7.0,200.0
40323,35.0,350.0,0.0,6.0,450.0,7.0,400.0
40324,37.0,300.0,1.0,3.0,300.0,7.0,200.0
40325,48.0,350.0,0.0,2.0,400.0,7.0,400.0
40326,34.0,300.0,0.0,4.0,450.0,7.0,400.0
40327,35.0,250.0,0.0,4.0,450.0,7.0,400.0
40328,46.0,250.0,0.0,2.0,250.0,7.0,200.0
40329,23.0,250.0,1.0,3.0,300.0,7.0,200.0
40330,39.0,300.0,0.0,6.0,400.0,7.0,400.0
40331,31.0,350.0,0.0,2.0,350.0,7.0,300.0
40332,37.0,350.0,1.0,6.0,400.0,7.0,400.0
40333,27.0,200.0,0.0,6.0,200.0,7.0,200.0
40334,56.0,450.0,0.0,6.0,450.0,7.0,400.0
40335,41.0,200.0,1.0,4.0,300.0,7.0,200.0
40336,22.0,300.0,0.0,4.0,300.0,7.0,200.0
40337,49.0,250.0,1.0,3.0,300.0,7.0,200.0
40338,37.0,300.0,0.0,4.0,400.0,7.0,400.0
40339,49.0,500.0,0.0,4.0,500.0,7.0,500.0
40340,30.0,200.0,1.0,7.0,250.0,7.0,200.0
40341,50.0,350.0,1.0,3.0,350.0,7.0,300.0
40342,32.0,450.0,0.0,6.0,400.0,7.0,350.0
40343,58.0,450.0,1.0,2.0,450.0,7.0,450.0
40344,39.0,400.0,0.0,6.0,450.0,7.0,450.0
40345,43.0,250.0,0.0,6.0,300.0,7.0,300.0
40346,40.0,900.0,0.0,6.0,850.0,7.0,900.0
40347,32.0,300.0,0.0,4.0,300.0,7.0,200.0
40348,46.0,300.0,0.0,6.0,450.0,7.0,400.0
40349,44.0,250.0,0.0,6.0,400.0,7.0,400.0
40350,44.0,400.0,0.0,2.0,500.0,7.0,400.0
40351,23.0,200.0,1.0,6.0,200.0,7.0,200.0
40352,55.0,300.0,0.0,6.0,350.0,7.0,350.0
40353,44.0,200.0,1.0,4.0,250.0,7.0,200.0
40354,56.0,850.0,0.0,2.0,600.0,7.0,850.0
40355,31.0,300.0,1.0,4.0,350.0,7.0,300.0
40356,39.0,600.0,0.0,2.0,500.0,7.0,400.0
40357,27.0,350.0,1.0,2.0,400.0,7.0,300.0
40358,38.0,500.0,0.0,6.0,550.0,7.0,550.0
40359,25.0,250.0,1.0,4.0,300.0,7.0,250.0
40360,24.0,200.0,0.0,4.0,300.0,7.0,250.0
40361,27.0,400.0,0.0,4.0,400.0,7.0,400.0
40362,31.0,350.0,1.0,4.0,350.0,7.0,300.0
40363,39.0,550.0,0.0,6.0,400.0,7.0,400.0
40364,26.0,250.0,1.0,2.0,350.0,7.0,200.0
40365,46.0,250.0,1.0,6.0,350.0,7.0,300.0
40366,43.0,400.0,0.0,7.0,400.0,7.0,300.0
40367,26.0,250.0,0.0,2.0,300.0,7.0,250.0
40368,34.0,200.0,1.0,6.0,250.0,7.0,200.0
40369,37.0,500.0,0.0,2.0,400.0,7.0,400.0
40370,40.0,200.0,0.0,6.0,250.0,7.0,200.0
40371,38.0,200.0,1.0,3.0,200.0,7.0,200.0
40372,27.0,350.0,0.0,2.0,350.0,7.0,300.0
40373,43.0,200.0,1.0,4.0,200.0,7.0,200.0
40374,36.0,250.0,0.0,6.0,300.0,7.0,350.0
40375,35.0,200.0,1.0,3.0,200.0,7.0,200.0
40376,32.0,250.0,0.0,2.0,300.0,7.0,200.0
40377,22.0,300.0,0.0,3.0,300.0,7.0,200.0
40378,35.0,400.0,0.0,2.0,400.0,7.0,400.0
40379,40.0,600.0,0.0,6.0,500.0,7.0,500.0
40380,45.0,400.0,0.0,6.0,500.0,7.0,500.0
40381,23.0,250.0,0.0,3.0,500.0,7.0,200.0
40382,50.0,350.0,0.0,6.0,500.0,7.0,500.0
40383,27.0,300.0,1.0,2.0,300.0,7.0,200.0
40384,41.0,200.0,0.0,6.0,400.0,7.0,400.0
40385,47.0,300.0,0.0,2.0,350.0,7.0,350.0
40386,23.0,200.0,0.0,2.0,200.0,7.0,200.0
40387,28.0,200.0,0.0,2.0,300.0,7.0,250.0
40388,30.0,200.0,1.0,3.0,250.0,7.0,200.0
40389,39.0,350.0,1.0,2.0,300.0,7.0,200.0
40390,24.0,200.0,1.0,2.0,200.0,7.0,200.0
40391,44.0,400.0,0.0,2.0,450.0,7.0,400.0
40392,36.0,300.0,0.0,4.0,350.0,7.0,300.0
40393,40.0,700.0,0.0,4.0,600.0,7.0,600.0
40394,29.0,250.0,1.0,6.0,300.0,7.0,250.0
40395,44.0,500.0,0.0,6.0,600.0,7.0,500.0
40396,33.0,400.0,1.0,6.0,300.0,7.0,250.0
40397,34.0,200.0,1.0,6.0,350.0,7.0,300.0
40398,39.0,550.0,0.0,6.0,600.0,7.0,550.0
40399,23.0,200.0,0.0,4.0,350.0,7.0,300.0
40400,25.0,250.0,0.0,4.0,300.0,7.0,250.0
40401,29.0,400.0,0.0,6.0,350.0,7.0,300.0
40402,47.0,700.0,0.0,6.0,750.0,7.0,700.0
40403,41.0,850.0,0.0,6.0,650.0,7.0,600.0
40404,36.0,200.0,0.0,6.0,300.0,7.0,350.0
40405,30.0,250.0,1.0,6.0,350.0,7.0,200.0
40406,28.0,300.0,0.0,7.0,400.0,7.0,300.0
40407,49.0,500.0,0.0,2.0,550.0,7.0,500.0
40408,40.0,250.0,1.0,6.0,350.0,7.0,300.0
40409,22.0,200.0,1.0,2.0,300.0,7.0,200.0
40410,48.0,300.0,1.0,7.0,650.0,7.0,300.0
40411,24.0,450.0,1.0,2.0,450.0,7.0,200.0
40412,34.0,200.0,0.0,6.0,350.0,7.0,300.0
40413,39.0,550.0,0.0,2.0,650.0,7.0,600.0
40414,32.0,300.0,0.0,2.0,350.0,7.0,300.0
40415,31.0,350.0,0.0,6.0,350.0,7.0,300.0
40416,22.0,200.0,1.0,6.0,300.0,7.0,200.0
40417,24.0,200.0,1.0,6.0,250.0,7.0,200.0
40418,23.0,300.0,1.0,3.0,300.0,7.0,200.0
40419,30.0,200.0,1.0,2.0,250.0,7.0,200.0
40420,39.0,200.0,0.0,2.0,350.0,7.0,300.0
40421,49.0,400.0,0.0,2.0,450.0,7.0,400.0
40422,33.0,350.0,0.0,6.0,350.0,7.0,300.0
40423,28.0,400.0,0.0,6.0,400.0,7.0,400.0
40424,36.0,450.0,0.0,6.0,550.0,7.0,550.0
40425,26.0,250.0,1.0,3.0,350.0,7.0,200.0
40426,40.0,550.0,0.0,2.0,500.0,7.0,450.0
40427,23.0,200.0,1.0,6.0,300.0,7.0,200.0
40428,33.0,300.0,1.0,6.0,350.0,7.0,200.0
40429,30.0,200.0,0.0,4.0,200.0,7.0,200.0
40430,35.0,250.0,1.0,6.0,650.0,7.0,200.0
40431,36.0,500.0,0.0,6.0,550.0,7.0,550.0
40432,39.0,550.0,0.0,6.0,650.0,7.0,600.0
40433,30.0,350.0,1.0,2.0,300.0,7.0,200.0
40434,34.0,350.0,0.0,6.0,350.0,7.0,300.0
40435,29.0,200.0,0.0,2.0,200.0,7.0,200.0
40436,53.0,500.0,0.0,6.0,550.0,7.0,500.0
40437,31.0,200.0,1.0,7.0,600.0,7.0,200.0
40438,21.0,200.0,1.0,2.0,200.0,7.0,200.0
40439,30.0,250.0,0.0,6.0,350.0,7.0,300.0
40440,27.0,300.0,0.0,6.0,350.0,7.0,300.0
40441,31.0,200.0,1.0,4.0,250.0,7.0,200.0
40442,35.0,550.0,0.0,6.0,600.0,7.0,550.0
40443,37.0,200.0,1.0,4.0,200.0,7.0,200.0
40444,38.0,300.0,0.0,6.0,450.0,7.0,400.0
40445,47.0,200.0,0.0,2.0,250.0,7.0,200.0
40446,43.0,200.0,1.0,3.0,250.0,7.0,200.0
40447,47.0,200.0,1.0,2.0,200.0,7.0,200.0
40448,46.0,250.0,1.0,2.0,300.0,7.0,200.0
40449,47.0,200.0,1.0,3.0,300.0,7.0,200.0
40450,29.0,200.0,0.0,6.0,350.0,7.0,300.0
40451,22.0,250.0,0.0,2.0,350.0,7.0,200.0
40452,43.0,300.0,0.0,7.0,350.0,7.0,300.0
40453,45.0,250.0,1.0,2.0,300.0,7.0,200.0
40454,31.0,300.0,0.0,2.0,550.0,7.0,400.0
40455,33.0,400.0,0.0,4.0,650.0,7.0,300.0
40456,24.0,250.0,0.0,2.0,500.0,7.0,400.0
40457,46.0,500.0,0.0,2.0,650.0,7.0,600.0
40458,29.0,200.0,1.0,6.0,350.0,7.0,200.0
40459,40.0,450.0,0.0,2.0,400.0,7.0,400.0
40460,37.0,450.0,0.0,2.0,550.0,7.0,550.0
40461,32.0,300.0,0.0,2.0,300.0,7.0,200.0
40462,47.0,400.0,0.0,4.0,450.0,7.0,400.0
40463,39.0,250.0,0.0,3.0,350.0,7.0,350.0
40464,39.0,250.0,1.0,6.0,250.0,7.0,200.0
40465,35.0,200.0,1.0,7.0,500.0,7.0,550.0
40466,39.0,200.0,1.0,3.0,300.0,7.0,200.0
40467,38.0,300.0,1.0,3.0,350.0,7.0,200.0
40468,60.0,500.0,0.0,2.0,350.0,7.0,350.0
40469,29.0,200.0,1.0,2.0,200.0,7.0,200.0
40470,25.0,200.0,1.0,4.0,250.0,7.0,200.0
40471,23.0,200.0,0.0,2.0,300.0,7.0,200.0
40472,49.0,250.0,0.0,4.0,350.0,7.0,350.0
40473,46.0,250.0,0.0,2.0,300.0,7.0,300.0
40474,24.0,200.0,0.0,2.0,350.0,7.0,200.0
40475,40.0,200.0,1.0,5.0,200.0,7.0,200.0
40476,22.0,200.0,0.0,6.0,300.0,7.0,200.0
40477,43.0,200.0,1.0,3.0,250.0,7.0,200.0
40478,37.0,300.0,0.0,2.0,650.0,7.0,600.0
40479,45.0,700.0,0.0,6.0,650.0,7.0,600.0
40480,30.0,200.0,1.0,6.0,450.0,7.0,400.0
40481,43.0,600.0,0.0,6.0,550.0,7.0,500.0
40482,38.0,250.0,1.0,6.0,250.0,7.0,200.0
40483,28.0,300.0,0.0,6.0,350.0,7.0,300.0
40484,27.0,350.0,1.0,4.0,400.0,7.0,400.0
40485,47.0,200.0,1.0,3.0,300.0,7.0,200.0
40486,41.0,250.0,1.0,6.0,300.0,7.0,250.0
40487,32.0,200.0,0.0,4.0,300.0,7.0,200.0
40488,37.0,350.0,0.0,2.0,400.0,7.0,400.0
40489,29.0,300.0,1.0,4.0,300.0,7.0,200.0
40490,49.0,200.0,1.0,2.0,300.0,7.0,200.0
40491,26.0,300.0,0.0,6.0,350.0,7.0,300.0
40492,31.0,300.0,1.0,6.0,400.0,7.0,300.0
40493,36.0,550.0,0.0,4.0,550.0,7.0,550.0
40494,39.0,400.0,0.0,2.0,450.0,7.0,400.0
40495,40.0,200.0,1.0,3.0,300.0,7.0,200.0
40496,24.0,200.0,0.0,4.0,450.0,7.0,400.0
40497,28.0,350.0,0.0,2.0,400.0,7.0,400.0
40498,24.0,250.0,1.0,2.0,300.0,7.0,250.0
40499,39.0,450.0,0.0,6.0,950.0,7.0,900.0
40500,43.0,700.0,0.0,6.0,700.0,7.0,700.0
40501,46.0,200.0,0.0,6.0,400.0,7.0,400.0
40502,45.0,800.0,0.0,2.0,400.0,7.0,400.0
40503,30.0,300.0,0.0,2.0,500.0,7.0,450.0
40504,44.0,350.0,0.0,2.0,450.0,7.0,400.0
40505,25.0,200.0,1.0,3.0,250.0,7.0,200.0
40506,25.0,250.0,1.0,2.0,300.0,7.0,250.0
40507,50.0,300.0,1.0,4.0,400.0,7.0,400.0
40508,45.0,300.0,0.0,6.0,450.0,7.0,400.0
40509,38.0,500.0,0.0,6.0,550.0,7.0,550.0
40510,35.0,200.0,1.0,3.0,300.0,7.0,200.0
40511,40.0,200.0,1.0,6.0,200.0,7.0,200.0
40512,42.0,700.0,0.0,2.0,850.0,7.0,800.0
40513,41.0,500.0,0.0,6.0,550.0,7.0,400.0
40514,30.0,300.0,0.0,3.0,350.0,7.0,300.0
40515,30.0,350.0,1.0,4.0,350.0,7.0,200.0
40516,25.0,200.0,1.0,2.0,250.0,7.0,200.0
40517,27.0,300.0,0.0,2.0,250.0,7.0,200.0
40518,28.0,200.0,1.0,6.0,200.0,7.0,200.0
40519,39.0,550.0,0.0,6.0,450.0,7.0,450.0
40520,39.0,400.0,0.0,4.0,650.0,7.0,600.0
40521,59.0,300.0,0.0,2.0,300.0,7.0,300.0
40522,35.0,200.0,1.0,4.0,350.0,7.0,200.0
40523,26.0,250.0,0.0,2.0,200.0,7.0,200.0
40524,25.0,250.0,0.0,2.0,250.0,7.0,200.0
40525,40.0,300.0,0.0,7.0,300.0,7.0,300.0
40526,22.0,300.0,1.0,6.0,350.0,7.0,200.0
40527,36.0,500.0,1.0,3.0,500.0,7.0,500.0
40528,28.0,400.0,1.0,6.0,400.0,7.0,400.0
40529,31.0,300.0,0.0,6.0,350.0,7.0,300.0
40530,50.0,250.0,1.0,3.0,400.0,7.0,400.0
40531,28.0,250.0,0.0,4.0,250.0,7.0,200.0
40532,48.0,700.0,0.0,6.0,650.0,7.0,600.0
40533,24.0,250.0,0.0,7.0,350.0,7.0,350.0
40534,47.0,200.0,0.0,2.0,300.0,7.0,200.0
40535,32.0,400.0,1.0,6.0,450.0,7.0,400.0
40536,23.0,200.0,1.0,3.0,250.0,7.0,200.0
40537,42.0,450.0,0.0,4.0,500.0,7.0,450.0
40538,28.0,250.0,0.0,2.0,300.0,7.0,250.0
40539,45.0,200.0,1.0,2.0,250.0,7.0,200.0
40540,40.0,450.0,0.0,2.0,400.0,7.0,400.0
40541,42.0,500.0,0.0,2.0,400.0,7.0,400.0
40542,39.0,250.0,1.0,2.0,300.0,7.0,200.0
40543,46.0,350.0,0.0,6.0,350.0,7.0,350.0
40544,34.0,400.0,0.0,6.0,500.0,7.0,450.0
40545,37.0,500.0,0.0,2.0,600.0,7.0,550.0
40546,31.0,200.0,1.0,6.0,250.0,7.0,200.0
40547,31.0,350.0,0.0,1.0,400.0,7.0,350.0
40548,29.0,300.0,0.0,6.0,450.0,7.0,400.0
40549,41.0,400.0,0.0,6.0,550.0,7.0,400.0
40550,42.0,450.0,0.0,4.0,450.0,7.0,400.0
40551,40.0,200.0,1.0,6.0,250.0,7.0,200.0
40552,38.0,250.0,0.0,6.0,300.0,7.0,300.0
40553,23.0,250.0,1.0,6.0,350.0,7.0,200.0
40554,31.0,400.0,1.0,6.0,450.0,7.0,400.0
40555,37.0,400.0,0.0,2.0,500.0,7.0,400.0
40556,30.0,400.0,1.0,6.0,400.0,7.0,300.0
40557,35.0,200.0,0.0,4.0,250.0,7.0,200.0
40558,40.0,500.0,0.0,2.0,400.0,7.0,400.0
40559,28.0,300.0,0.0,2.0,250.0,7.0,200.0
40560,35.0,350.0,1.0,7.0,650.0,7.0,300.0
40561,23.0,250.0,0.0,6.0,550.0,7.0,200.0
40562,43.0,500.0,0.0,6.0,350.0,7.0,300.0
40563,35.0,250.0,1.0,2.0,350.0,7.0,200.0
40564,41.0,200.0,1.0,3.0,300.0,7.0,200.0
40565,30.0,300.0,1.0,7.0,350.0,7.0,300.0
40566,40.0,400.0,0.0,3.0,600.0,7.0,600.0
40567,34.0,300.0,1.0,6.0,450.0,7.0,400.0
40568,44.0,200.0,1.0,4.0,200.0,7.0,200.0
40569,30.0,200.0,1.0,2.0,350.0,7.0,200.0
40570,34.0,250.0,0.0,2.0,450.0,7.0,400.0
40571,26.0,200.0,0.0,6.0,300.0,7.0,200.0
40572,32.0,200.0,1.0,6.0,200.0,7.0,200.0
40573,25.0,250.0,1.0,4.0,350.0,7.0,200.0
40574,30.0,500.0,1.0,3.0,550.0,7.0,200.0
40575,46.0,400.0,0.0,6.0,650.0,7.0,600.0
40576,46.0,1200.0,0.0,2.0,2000.0,7.0,800.0
40577,44.0,550.0,0.0,4.0,450.0,7.0,400.0
40578,34.0,350.0,0.0,6.0,500.0,7.0,450.0
40579,47.0,400.0,0.0,6.0,400.0,7.0,400.0
40580,26.0,200.0,1.0,2.0,350.0,7.0,200.0
40581,46.0,200.0,1.0,6.0,300.0,7.0,200.0
40582,36.0,450.0,0.0,4.0,450.0,7.0,400.0
40583,30.0,200.0,0.0,6.0,350.0,7.0,300.0
40584,47.0,550.0,0.0,6.0,650.0,7.0,600.0
40585,22.0,200.0,1.0,6.0,400.0,7.0,200.0
40586,26.0,200.0,0.0,7.0,350.0,7.0,300.0
40587,47.0,300.0,1.0,2.0,350.0,7.0,300.0
40588,29.0,300.0,1.0,3.0,350.0,7.0,200.0
40589,36.0,250.0,0.0,7.0,500.0,7.0,250.0
40590,32.0,250.0,0.0,4.0,400.0,7.0,400.0
40591,26.0,800.0,0.0,6.0,550.0,7.0,400.0
40592,31.0,600.0,0.0,6.0,550.0,7.0,550.0
40593,25.0,250.0,0.0,4.0,350.0,7.0,300.0
40594,42.0,400.0,0.0,6.0,550.0,7.0,500.0
40595,42.0,200.0,1.0,4.0,350.0,7.0,300.0
40596,36.0,400.0,0.0,2.0,650.0,7.0,600.0
40597,48.0,900.0,0.0,6.0,700.0,7.0,700.0
40598,35.0,400.0,0.0,4.0,350.0,7.0,300.0
40599,33.0,450.0,0.0,6.0,400.0,7.0,350.0
40600,31.0,200.0,1.0,6.0,400.0,7.0,300.0
40601,28.0,400.0,0.0,6.0,400.0,7.0,400.0
40602,25.0,250.0,1.0,6.0,350.0,7.0,200.0
40603,32.0,400.0,0.0,2.0,650.0,7.0,300.0
40604,32.0,250.0,1.0,4.0,300.0,7.0,200.0
40605,26.0,300.0,1.0,6.0,250.0,7.0,200.0
40606,30.0,350.0,0.0,6.0,450.0,7.0,400.0
40607,37.0,300.0,0.0,6.0,450.0,7.0,400.0
40608,50.0,250.0,1.0,4.0,500.0,7.0,400.0
40609,34.0,250.0,1.0,4.0,350.0,7.0,200.0
40610,32.0,400.0,0.0,2.0,450.0,7.0,400.0
40611,40.0,500.0,0.0,6.0,550.0,7.0,550.0
40612,28.0,200.0,0.0,2.0,400.0,7.0,400.0
40613,31.0,300.0,1.0,4.0,300.0,7.0,200.0
40614,31.0,300.0,0.0,4.0,350.0,7.0,300.0
40615,28.0,350.0,1.0,2.0,450.0,7.0,400.0
40616,36.0,450.0,0.0,6.0,400.0,7.0,350.0
40617,40.0,350.0,0.0,4.0,500.0,7.0,450.0
40618,38.0,200.0,1.0,6.0,300.0,7.0,250.0
40619,44.0,200.0,0.0,2.0,550.0,7.0,500.0
40620,24.0,250.0,0.0,4.0,300.0,7.0,250.0
40621,23.0,200.0,1.0,4.0,200.0,7.0,200.0
40622,37.0,350.0,0.0,4.0,350.0,7.0,300.0
40623,37.0,300.0,0.0,2.0,300.0,7.0,250.0
40624,50.0,500.0,0.0,2.0,500.0,7.0,400.0
40625,24.0,200.0,1.0,4.0,350.0,7.0,200.0
40626,26.0,400.0,0.0,4.0,500.0,7.0,450.0
40627,26.0,300.0,1.0,2.0,300.0,7.0,250.0
40628,39.0,300.0,0.0,2.0,350.0,7.0,300.0
40629,54.0,250.0,0.0,6.0,300.0,7.0,200.0
40630,27.0,350.0,0.0,6.0,400.0,7.0,300.0
40631,41.0,300.0,1.0,3.0,350.0,7.0,300.0
40632,48.0,600.0,0.0,2.0,550.0,7.0,500.0
40633,25.0,250.0,1.0,6.0,250.0,7.0,200.0
40634,32.0,350.0,1.0,6.0,350.0,7.0,200.0
40635,42.0,200.0,1.0,6.0,250.0,7.0,200.0
40636,32.0,250.0,1.0,4.0,300.0,7.0,200.0
40637,41.0,200.0,1.0,3.0,250.0,7.0,200.0
40638,24.0,400.0,0.0,6.0,400.0,7.0,250.0
40639,47.0,200.0,1.0,2.0,250.0,7.0,200.0
40640,38.0,350.0,1.0,4.0,350.0,7.0,200.0
40641,29.0,200.0,1.0,4.0,350.0,7.0,200.0
40642,47.0,350.0,0.0,5.0,450.0,7.0,400.0
40643,31.0,300.0,1.0,6.0,400.0,7.0,300.0
40644,36.0,400.0,1.0,3.0,500.0,7.0,500.0
40645,40.0,350.0,0.0,2.0,350.0,7.0,300.0
40646,47.0,200.0,1.0,6.0,250.0,7.0,200.0
40647,27.0,450.0,0.0,6.0,450.0,7.0,400.0
40648,45.0,200.0,1.0,4.0,300.0,7.0,200.0
40649,34.0,400.0,0.0,2.0,550.0,7.0,400.0
40650,39.0,450.0,0.0,1.0,450.0,7.0,450.0
40651,30.0,200.0,1.0,6.0,350.0,7.0,200.0
40652,39.0,450.0,0.0,6.0,550.0,7.0,550.0
40653,48.0,200.0,1.0,4.0,250.0,7.0,200.0
40654,44.0,500.0,0.0,6.0,350.0,7.0,350.0
40655,36.0,300.0,0.0,3.0,300.0,7.0,250.0
40656,38.0,200.0,1.0,6.0,350.0,7.0,300.0
40657,33.0,200.0,1.0,2.0,350.0,7.0,200.0
40658,31.0,300.0,1.0,6.0,350.0,7.0,300.0
40659,29.0,200.0,1.0,6.0,650.0,7.0,200.0
40660,43.0,600.0,0.0,6.0,650.0,7.0,650.0
40661,23.0,300.0,0.0,6.0,450.0,7.0,200.0
40662,58.0,900.0,0.0,2.0,700.0,7.0,850.0
40663,21.0,350.0,0.0,2.0,450.0,7.0,200.0
40664,31.0,250.0,0.0,6.0,250.0,7.0,250.0
40665,34.0,250.0,1.0,6.0,350.0,7.0,300.0
40666,34.0,500.0,0.0,7.0,400.0,7.0,350.0
40667,44.0,300.0,1.0,2.0,300.0,7.0,200.0
40668,26.0,250.0,1.0,6.0,350.0,7.0,200.0
40669,49.0,350.0,0.0,4.0,300.0,7.0,250.0
40670,45.0,750.0,0.0,6.0,750.0,7.0,700.0
40671,26.0,300.0,0.0,4.0,700.0,7.0,200.0
40672,29.0,200.0,0.0,6.0,750.0,7.0,200.0
40673,34.0,300.0,0.0,2.0,300.0,7.0,200.0
40674,38.0,300.0,0.0,6.0,500.0,7.0,500.0
40675,32.0,550.0,0.0,6.0,550.0,7.0,550.0
40676,26.0,250.0,1.0,6.0,250.0,7.0,200.0
40677,40.0,250.0,1.0,2.0,400.0,7.0,400.0
40678,27.0,250.0,1.0,6.0,400.0,7.0,400.0
40679,37.0,400.0,0.0,6.0,450.0,7.0,400.0
40680,27.0,200.0,1.0,2.0,300.0,7.0,200.0
40681,30.0,300.0,0.0,4.0,350.0,7.0,300.0
40682,36.0,600.0,0.0,6.0,650.0,7.0,600.0
40683,25.0,200.0,0.0,6.0,250.0,7.0,200.0
40684,37.0,300.0,0.0,2.0,350.0,7.0,300.0
40685,47.0,400.0,0.0,4.0,500.0,7.0,400.0
40686,44.0,250.0,0.0,6.0,400.0,7.0,400.0
40687,33.0,350.0,0.0,2.0,450.0,7.0,400.0
40688,22.0,200.0,1.0,4.0,200.0,7.0,200.0
40689,50.0,450.0,1.0,6.0,450.0,7.0,450.0
40690,30.0,350.0,0.0,6.0,350.0,7.0,300.0
40691,53.0,700.0,0.0,2.0,750.0,7.0,800.0
40692,28.0,250.0,0.0,6.0,300.0,7.0,200.0
40693,23.0,200.0,0.0,6.0,550.0,7.0,200.0
40694,42.0,350.0,1.0,4.0,400.0,7.0,300.0
40695,29.0,300.0,0.0,2.0,350.0,7.0,300.0
40696,32.0,200.0,0.0,2.0,400.0,7.0,400.0
40697,42.0,300.0,0.0,2.0,400.0,7.0,400.0
40698,43.0,350.0,1.0,2.0,350.0,7.0,300.0
40699,26.0,300.0,0.0,7.0,300.0,7.0,250.0
40700,38.0,200.0,1.0,6.0,200.0,7.0,200.0
40701,44.0,450.0,0.0,4.0,450.0,7.0,400.0
40702,46.0,400.0,0.0,2.0,700.0,7.0,600.0
40703,34.0,350.0,0.0,2.0,400.0,7.0,400.0
40704,37.0,350.0,0.0,6.0,400.0,7.0,350.0
40705,56.0,750.0,0.0,4.0,700.0,7.0,850.0
40706,41.0,350.0,1.0,6.0,350.0,7.0,300.0
40707,48.0,200.0,1.0,6.0,200.0,7.0,200.0
40708,36.0,400.0,0.0,6.0,500.0,7.0,450.0
40709,38.0,300.0,1.0,4.0,300.0,7.0,200.0
40710,42.0,200.0,1.0,2.0,200.0,7.0,200.0
40711,37.0,200.0,1.0,2.0,250.0,7.0,200.0
40712,50.0,500.0,0.0,6.0,500.0,7.0,500.0
40713,28.0,200.0,1.0,7.0,650.0,7.0,200.0
40714,29.0,250.0,0.0,6.0,350.0,7.0,300.0
40715,49.0,200.0,1.0,6.0,200.0,7.0,200.0
40716,22.0,200.0,0.0,1.0,250.0,7.0,200.0
40717,42.0,200.0,1.0,3.0,650.0,7.0,200.0
40718,27.0,300.0,0.0,7.0,350.0,7.0,300.0
40719,46.0,300.0,0.0,2.0,400.0,7.0,400.0
40720,40.0,200.0,1.0,4.0,200.0,7.0,200.0
40721,35.0,350.0,1.0,4.0,350.0,7.0,200.0
40722,42.0,200.0,1.0,3.0,300.0,7.0,200.0
40723,39.0,250.0,1.0,4.0,300.0,7.0,200.0
40724,49.0,200.0,0.0,2.0,250.0,7.0,200.0
40725,50.0,200.0,1.0,2.0,200.0,7.0,200.0
40726,46.0,800.0,0.0,2.0,750.0,7.0,800.0
40727,37.0,300.0,0.0,6.0,400.0,7.0,350.0
40728,44.0,450.0,1.0,3.0,450.0,7.0,400.0
40729,49.0,300.0,0.0,4.0,500.0,7.0,500.0
40730,30.0,200.0,0.0,6.0,300.0,7.0,200.0
40731,41.0,450.0,0.0,4.0,500.0,7.0,450.0
40732,28.0,200.0,1.0,3.0,350.0,7.0,200.0
40733,42.0,500.0,0.0,2.0,750.0,7.0,800.0
40734,36.0,600.0,0.0,6.0,550.0,7.0,550.0
40735,36.0,350.0,0.0,4.0,400.0,7.0,400.0
40736,35.0,200.0,0.0,4.0,400.0,7.0,400.0
40737,26.0,200.0,0.0,4.0,200.0,7.0,200.0
40738,29.0,350.0,0.0,3.0,300.0,7.0,250.0
40739,41.0,300.0,0.0,6.0,500.0,7.0,500.0
40740,42.0,400.0,0.0,2.0,450.0,7.0,400.0
40741,28.0,350.0,0.0,6.0,350.0,7.0,300.0
40742,28.0,300.0,0.0,6.0,400.0,7.0,400.0
40743,35.0,400.0,0.0,4.0,400.0,7.0,400.0
40744,38.0,500.0,0.0,2.0,300.0,7.0,250.0
40745,31.0,600.0,0.0,6.0,750.0,7.0,700.0
